sentence#,token,pos,tag
1962,",",PUNCT,O
1962,G395R,VERB,O
1963,(,PUNCT,O
1963,Gly395,NOUN,O
1963,-,PUNCT,O
1963,-,PUNCT,O
1963,>,X,O
1963,Arg,NOUN,O
1963,;,PUNCT,O
1963,GGA--,NUM,O
1963,>,X,O
1963,AGA,PROPN,O
1963,),PUNCT,O
1963,",",PUNCT,O
1963,in,ADP,O
1963,10,NUM,O
1963,patients,NOUN,O
1963,examined,VERB,O
1963,in,ADP,O
1963,the,DET,O
1963,present,ADJ,O
1963,study,NOUN,O
1963,.,PUNCT,O
1964,All,PRON,O
1964,of,ADP,O
1964,the,DET,O
1964,parents,NOUN,O
1964,tested,VERB,O
1964,were,AUX,O
1964,heterozygous,ADJ,O
1964,for,ADP,O
1964,the,DET,O
1964,mutation,NOUN,O
1964,",",PUNCT,O
1964,suggesting,VERB,O
1964,that,SCONJ,O
1964,the,DET,O
1964,patients,NOUN,O
1964,were,AUX,O
1964,homozygous,ADJ,O
1964,.,PUNCT,O
1965,The,DET,O
1965,mutation,NOUN,O
1965,was,AUX,O
1965,located,VERB,O
1965,in,ADP,O
1965,the,DET,O
1965,10th,ADJ,O
1965,transmembrane,ADJ,O
1965,helix,NOUN,O
1965,.,PUNCT,O
1966,Expression,NOUN,O
1966,experiments,NOUN,O
1966,by,ADP,O
1966,transfection,NOUN,O
1966,of,ADP,O
1966,the,DET,O
1966,mutant,ADJ,O
1966,NIS,PROPN,O
1966,complimentary,ADJ,O
1966,DNA,PROPN,O
1966,into,ADP,O
1966,COS-7,NOUN,O
1966,cells,NOUN,O
1966,showed,VERB,O
1966,no,DET,O
1966,perchlorate,NOUN,O
1966,-,PUNCT,O
1966,sensitive,ADJ,O
1966,iodide,NOUN,O
1966,uptake,NOUN,O
1966,",",PUNCT,O
1966,confirming,VERB,O
1966,that,SCONJ,O
1966,the,DET,O
1966,mutation,NOUN,O
1966,is,AUX,O
1966,the,DET,O
1966,direct,ADJ,O
1966,cause,NOUN,O
1966,of,ADP,O
1966,the,DET,O
1966,iodide,ADJ,B-DiseaseClass
1966,transport,NOUN,I-DiseaseClass
1966,defect,NOUN,L-DiseaseClass
1966,in,ADP,O
1966,these,DET,O
1966,patients,NOUN,O
1966,.,PUNCT,O
1967,A,DET,O
1967,patient,NOUN,O
1967,who,PRON,O
1967,showed,VERB,O
1967,an,DET,O
1967,intermediate,ADJ,O
1967,saliva,PROPN,O
1967,/,SYM,O
1967,serum,PROPN,O
1967,technetium,NOUN,O
1967,ratio,NOUN,O
1967,(,PUNCT,O
1967,14,NUM,O
1967,.,PUNCT,O
1967,0,NUM,O
1967,;,PUNCT,O
1967,normal,ADJ,O
1967,",",PUNCT,O
1967,>,PUNCT,O
1967,or,CCONJ,O
1967,=,NUM,O
1967,20,NUM,O
1967,),PUNCT,O
1967,and,CCONJ,O
1967,was,AUX,O
1967,considered,VERB,O
1967,to,PART,O
1967,have,VERB,O
1967,a,DET,O
1967,partial,ADJ,O
1967,or,CCONJ,O
1967,less,ADV,O
1967,severe,ADJ,O
1967,defect,NOUN,O
1967,in,ADP,O
1967,the,DET,O
1967,previous,ADJ,O
1967,report,NOUN,O
1967,(,PUNCT,O
1967,IX-24,PROPN,O
1967,),PUNCT,O
1967,did,AUX,O
1967,not,PART,O
1967,have,VERB,O
1967,a,DET,O
1967,NIS,PROPN,O
1967,gene,NOUN,O
1967,mutation,NOUN,O
1967,.,PUNCT,O
1968,It,PRON,O
1968,is,AUX,O
1968,now,ADV,O
1968,possible,ADJ,O
1968,to,PART,O
1968,use,VERB,O
1968,gene,NOUN,O
1968,diagnostics,NOUN,O
1968,of,ADP,O
1968,this,DET,O
1968,unique,ADJ,O
1968,NIS,PROPN,O
1968,mutation,NOUN,O
1968,to,PART,O
1968,identify,VERB,O
1968,patients,NOUN,O
1968,with,ADP,O
1968,congenital,ADJ,O
1968,hypothyroidism,NOUN,O
1968,due,ADP,O
1968,to,ADP,O
1968,an,DET,O
1968,iodide,ADJ,B-DiseaseClass
1968,transport,NOUN,I-DiseaseClass
1968,defect,NOUN,L-DiseaseClass
1968,in,ADP,O
1968,this,DET,O
1968,family,NOUN,O
1968,and,CCONJ,O
1968,to,PART,O
1968,determine,VERB,O
1968,the,DET,O
1968,carrier,NOUN,O
1968,state,NOUN,O
1968,of,ADP,O
1968,potential,ADJ,O
1968,parents,NOUN,O
1968,for,ADP,O
1968,genetic,ADJ,O
1968,counseling,NOUN,O
1968,and,CCONJ,O
1968,arranging,VERB,O
1968,rapid,ADJ,O
1968,and,CCONJ,O
1968,early,ADJ,O
1968,diagnosis,NOUN,O
1968,of,ADP,O
1968,their,PRON,O
1968,infants,NOUN,O
1968,.,PUNCT,O
1969,A,DET,O
1969,new,ADJ,O
1969,CT,PROPN,O
1969,pattern,NOUN,O
1969,in,ADP,O
1969,adrenoleukodystrophy,NOUN,O
1969,.,PUNCT,O
1970,A,DET,O
1970,new,ADJ,O
1970,CT,PROPN,O
1970,pattern,NOUN,O
1970,was,AUX,O
1970,observed,VERB,O
1970,in,ADP,O
1970,2,NUM,O
1970,patients,NOUN,O
1970,with,ADP,O
1970,adrenoleukodystrophy,NOUN,O
1970,(,PUNCT,O
1970,ALD,PROPN,O
1970,),PUNCT,O
1970,.,PUNCT,O
1971,This,DET,O
1971,pattern,NOUN,O
1971,",",PUNCT,O
1971,which,PRON,O
1971,the,DET,O
1971,authors,NOUN,O
1971,call,VERB,O
1971,Type,PROPN,O
1971,II,PROPN,O
1971,",",PUNCT,O
1971,is,AUX,O
1971,characterized,VERB,O
1971,by,ADP,O
1971,the,DET,O
1971,absence,NOUN,O
1971,of,ADP,O
1971,posterior,ADJ,O
1971,periventricular,ADJ,O
1971,areas,NOUN,O
1971,of,ADP,O
1971,decreased,VERB,O
1971,attenuation,NOUN,O
1971,around,ADP,O
1971,the,DET,O
1971,trigone,NOUN,O
1971,on,ADP,O
1971,non,ADJ,O
1971,-,ADJ,O
1971,contrast,ADJ,O
1971,scans,NOUN,O
1971, ,SPACE,O
1971,after,ADP,O
1971,contrast,NOUN,O
1971,infusion,NOUN,O
1971,",",PUNCT,O
1971,however,ADV,O
1971,",",PUNCT,O
1971,there,PRON,O
1971,is,VERB,O
1971,striking,VERB,O
1971,enhancement,NOUN,O
1971,of,ADP,O
1971,various,ADJ,O
1971,white,ADJ,O
1971,-,PUNCT,O
1971,matter,NOUN,O
1971,structures,NOUN,O
1971,(,PUNCT,O
1971,tracts,NOUN,O
1971,or,CCONJ,O
1971,fiber,NOUN,O
1971,systems,NOUN,O
1971,),PUNCT,O
1971,such,ADJ,O
1971,as,ADP,O
1971,the,DET,O
1971,internal,ADJ,O
1971,capsules,NOUN,O
1971,",",PUNCT,O
1971,corpus,PROPN,O
1971,callosum,PROPN,O
1971,",",PUNCT,O
1971,corona,PROPN,O
1971,radiata,PROPN,O
1971,",",PUNCT,O
1971,forceps,VERB,O
1971,major,ADJ,O
1971,",",PUNCT,O
1971,and,CCONJ,O
1971,cerebral,ADJ,O
1971,peduncles,NOUN,O
1971,.,PUNCT,O
1972,This,PRON,O
1972,is,AUX,O
1972,different,ADJ,O
1972,from,ADP,O
1972,numerous,ADJ,O
1972,previous,ADJ,O
1972,descriptions,NOUN,O
1972,of,ADP,O
1972,the,DET,O
1972,CT,PROPN,O
1972,pattern,NOUN,O
1972,in,ADP,O
1972,ALD,PROPN,O
1972,.,PUNCT,O
1973,Type,PROPN,O
1973,II,PROPN,O
1973,ALD,PROPN,O
1973,does,AUX,O
1973,not,PART,O
1973,appear,VERB,O
1973,to,PART,O
1973,have,AUX,O
1973,been,AUX,O
1973,seen,VERB,O
1973,in,ADP,O
1973,any,DET,O
1973,other,ADJ,O
1973,leukoencephalopathy,NOUN,U-DiseaseClass
1973,and,CCONJ,O
1973,is,AUX,O
1973,probably,ADV,O
1973,specific,ADJ,O
1973,for,ADP,O
1973,a,DET,O
1973,phenotypic,ADJ,O
1973,variant,NOUN,O
1973,or,CCONJ,O
1973,an,DET,O
1973,evolving,NOUN,O
1973,stage,NOUN,O
1973,of,ADP,O
1973,ALD,PROPN,O
1973,..,PUNCT,O
1974,Genetic,ADJ,O
1974,analysis,NOUN,O
1974,",",PUNCT,O
1974,phenotypic,ADJ,O
1974,diagnosis,NOUN,O
1974,",",PUNCT,O
1974,and,CCONJ,O
1974,risk,NOUN,O
1974,of,ADP,O
1974,venous,ADJ,O
1974,thrombosis,NOUN,O
1974,in,ADP,O
1974,families,NOUN,O
1974,with,ADP,O
1974,inherited,VERB,O
1974,deficiencies,NOUN,O
1974,of,ADP,O
1974,protein,NOUN,O
1974,S.,PROPN,O
1974,Protein,PROPN,O
1974,S,PROPN,O
1974,deficiency,NOUN,O
1974,is,AUX,O
1974,a,DET,O
1974,recognized,VERB,O
1974,risk,NOUN,O
1974,factor,NOUN,O
1974,for,ADP,O
1974,venous,ADJ,O
1974,thrombosis,NOUN,O
1974,.,PUNCT,O
1975,Of,ADP,O
1975,all,DET,O
1975,the,DET,O
1975,inherited,VERB,O
1975,thrombophilic,ADJ,B-DiseaseClass
1975,conditions,NOUN,L-DiseaseClass
1975,",",PUNCT,O
1975,it,PRON,O
1975,remains,VERB,O
1975,the,DET,O
1975,most,ADV,O
1975,difficult,ADJ,O
1975,to,PART,O
1975,diagnose,VERB,O
1975,because,SCONJ,O
1975,of,ADP,O
1975,phenotypic,ADJ,O
1975,variability,NOUN,O
1975,",",PUNCT,O
1975,which,PRON,O
1975,can,AUX,O
1975,lead,VERB,O
1975,to,ADP,O
1975,inconclusive,ADJ,O
1975,results,NOUN,O
1975,.,PUNCT,O
1976,We,PRON,O
1976,have,AUX,O
1976,overcome,VERB,O
1976,this,DET,O
1976,problem,NOUN,O
1976,by,ADP,O
1976,studying,VERB,O
1976,a,DET,O
1976,cohort,NOUN,O
1976,of,ADP,O
1976,patients,NOUN,O
1976,from,ADP,O
1976,a,DET,O
1976,single,ADJ,O
1976,center,NOUN,O
1976,where,SCONJ,O
1976,the,DET,O
1976,diagnosis,NOUN,O
1976,was,AUX,O
1976,confirmed,VERB,O
1976,at,ADP,O
1976,the,DET,O
1976,genetic,ADJ,O
1976,level,NOUN,O
1976,.,PUNCT,O
1977,Twenty,NUM,O
1977,-,PUNCT,O
1977,eight,NUM,O
1977,index,NOUN,O
1977,patients,NOUN,O
1977,with,ADP,O
1977,protein,NOUN,O
1977,S,PROPN,O
1977,deficiency,NOUN,O
1977,and,CCONJ,O
1977,a,DET,O
1977,PROS1,PROPN,O
1977,gene,NOUN,O
1977,defect,NOUN,O
1977,were,AUX,O
1977,studied,VERB,O
1977,",",PUNCT,O
1977,together,ADV,O
1977,with,ADP,O
1977,109,NUM,O
1977,first,ADJ,O
1977,-,PUNCT,O
1977,degree,NOUN,O
1977,relatives,NOUN,O
1977,.,PUNCT,O
1978,To,PART,O
1978,avoid,VERB,O
1978,selection,NOUN,O
1978,bias,NOUN,O
1978,",",PUNCT,O
1978,we,PRON,O
1978,confined,VERB,O
1978,analysis,NOUN,O
1978,of,ADP,O
1978,total,ADJ,O
1978,and,CCONJ,O
1978,free,ADJ,O
1978,protein,NOUN,O
1978,S,PROPN,O
1978,levels,NOUN,O
1978,and,CCONJ,O
1978,thrombotic,ADJ,O
1978,risk,NOUN,O
1978,to,ADP,O
1978,the,DET,O
1978,patients,NOUN,O
1978,relatives,NOUN,O
1978,.,PUNCT,O
1979,In,ADP,O
1979,this,DET,O
1979,group,NOUN,O
1979,of,ADP,O
1979,relatives,NOUN,O
1979,",",PUNCT,O
1979,a,DET,O
1979,low,ADJ,O
1979,free,ADJ,O
1979,protein,NOUN,O
1979,S,PROPN,O
1979,level,NOUN,O
1979,was,AUX,O
1979,the,DET,O
1979,most,ADV,O
1979,reliable,ADJ,O
1979,predictor,NOUN,O
1979,of,ADP,O
1979,a,DET,O
1979,PROS1,PROPN,O
1979,gene,NOUN,O
1979,defect,NOUN,O
1979,(,PUNCT,O
1979,sensitivity,NOUN,O
1979,97,NUM,O
1979,.,PUNCT,O
1980,7,NUM,O
1980,%,NOUN,O
1980,",",PUNCT,O
1980,specificity,NOUN,O
1980,100,NUM,O
1980,%,NOUN,O
1980,),PUNCT,O
1980,.,PUNCT,O
1981,First,ADJ,O
1981,-,PUNCT,O
1981,degree,NOUN,O
1981,relatives,NOUN,O
1981,with,ADP,O
1981,a,DET,O
1981,PROS1,PROPN,O
1981,gene,NOUN,O
1981,defect,NOUN,O
1981,had,VERB,O
1981,a,DET,O
1981,5,NUM,O
1981,.,PUNCT,O
1982,0,NUM,O
1982,-,NOUN,O
1982,fold,VERB,O
1982,higher,ADJ,O
1982,risk,NOUN,O
1982,of,ADP,O
1982,thrombosis,NOUN,O
1982,(,PUNCT,O
1982,95,NUM,O
1982,%,NOUN,O
1982,confidence,NOUN,O
1982,interval,NOUN,O
1982,",",PUNCT,O
1982,1,NUM,O
1982,.,PUNCT,O
1983,5,NUM,O
1983,-,SYM,O
1983,16,NUM,O
1983,.,PUNCT,O
1984,8),NUM,O
1984,than,ADP,O
1984,those,PRON,O
1984,with,ADP,O
1984,a,DET,O
1984,normal,ADJ,O
1984,PROS1,PROPN,O
1984,gene,NOUN,O
1984,and,CCONJ,O
1984,no,DET,O
1984,other,ADJ,O
1984,recognized,VERB,O
1984,thrombophilic,ADJ,O
1984,defect,NOUN,O
1984,.,PUNCT,O
1985,Although,SCONJ,O
1985,pregnancy,NOUN,O
1985,/,SYM,O
1985,puerperium,NOUN,O
1985,and,CCONJ,O
1985,immobility,NOUN,O
1985,/,SYM,O
1985,trauma,NOUN,O
1985,were,AUX,O
1985,important,ADJ,O
1985,precipitating,NOUN,O
1985,factors,NOUN,O
1985,for,ADP,O
1985,thrombosis,NOUN,O
1985,",",PUNCT,O
1985,almost,ADV,O
1985,half,NOUN,O
1985,of,ADP,O
1985,the,DET,O
1985,events,NOUN,O
1985,were,AUX,O
1985,spontaneous,ADJ,O
1985,.,PUNCT,O
1986,Relatives,NOUN,O
1986,with,ADP,O
1986,splice,NOUN,O
1986,-,PUNCT,O
1986,site,NOUN,O
1986,or,CCONJ,O
1986,major,ADJ,O
1986,structural,ADJ,O
1986,defects,NOUN,O
1986,in,ADP,O
1986,the,DET,O
1986,PROS1,PROPN,O
1986,gene,NOUN,O
1986,were,AUX,O
1986,more,ADV,O
1986,likely,ADJ,O
1986,to,PART,O
1986,have,AUX,O
1986,had,VERB,O
1986,a,DET,O
1986,thrombotic,ADJ,O
1986,event,NOUN,O
1986,and,CCONJ,O
1986,had,VERB,O
1986,significantly,ADV,O
1986,lower,ADJ,O
1986,total,ADJ,O
1986,and,CCONJ,O
1986,free,ADJ,O
1986,protein,NOUN,O
1986,S,PROPN,O
1986,levels,NOUN,O
1986,than,ADP,O
1986,those,DET,O
1986,relatives,NOUN,O
1986,having,VERB,O
1986,missense,NOUN,O
1986,mutations,NOUN,O
1986,.,PUNCT,O
1987,We,PRON,O
1987,conclude,VERB,O
1987,that,SCONJ,O
1987,persons,NOUN,O
1987,with,ADP,O
1987,PROS1,PROPN,O
1987,gene,NOUN,O
1987,defects,NOUN,O
1987,and,CCONJ,O
1987,protein,NOUN,O
1987,S,PROPN,O
1987,deficiency,NOUN,O
1987,are,AUX,O
1987,at,ADP,O
1987,increased,VERB,O
1987,risk,NOUN,O
1987,of,ADP,O
1987,thrombosis,NOUN,O
1987,and,CCONJ,O
1987,that,SCONJ,O
1987,free,ADJ,O
1987,protein,NOUN,O
1987,S,PROPN,O
1987,estimation,NOUN,O
1987,offers,VERB,O
1987,the,DET,O
1987,most,ADV,O
1987,reliable,ADJ,O
1987,way,NOUN,O
1987,of,ADP,O
1987,diagnosing,VERB,O
1987,the,DET,O
1987,deficiency,NOUN,O
1987,.,PUNCT,O
1988,(,PUNCT,O
1988,Blood,NOUN,O
1988,.,PUNCT,O
1988,2000,NUM,O
1988,;,PUNCT,O
1988,95,NUM,O
1988, ,SPACE,O
1988,1935,NUM,O
1988,-,SYM,O
1988,1941,NUM,O
1988,),PUNCT,O
1988,.,PUNCT,O
1989,Severe,ADJ,O
1989,clinical,ADJ,O
1989,expression,NOUN,O
1989,in,ADP,O
1989,X,NOUN,O
1989,-,ADJ,O
1989,linked,VERB,O
1989,Emery,PROPN,O
1989,-,PUNCT,O
1989,Dreifuss,ADJ,O
1989,muscular,ADJ,O
1989,dystrophy,NOUN,O
1989,.,PUNCT,O
1990,X,NOUN,O
1990,-,ADJ,O
1990,linked,VERB,O
1990,Emery,PROPN,O
1990,-,PUNCT,O
1990,Dreifuss,VERB,O
1990,muscular,ADJ,O
1990,dystrophy,NOUN,O
1990,(,PUNCT,O
1990,EDMD,PROPN,O
1990,),PUNCT,O
1990,is,AUX,O
1990,a,DET,O
1990,relatively,ADV,O
1990,rare,ADJ,O
1990,benign,ADJ,B-DiseaseClass
1990,neuromuscular,ADJ,I-DiseaseClass
1990,disorder,NOUN,L-DiseaseClass
1990,which,PRON,O
1990,can,AUX,O
1990,vary,VERB,O
1990,remarkably,ADV,O
1990,in,ADP,O
1990,onset,NOUN,O
1990,",",PUNCT,O
1990,course,NOUN,O
1990,and,CCONJ,O
1990,severity,NOUN,O
1990,.,PUNCT,O
1991,In,ADP,O
1991,the,DET,O
1991,present,ADJ,O
1991,study,NOUN,O
1991,",",PUNCT,O
1991,a,DET,O
1991,TCTAC,PROPN,O
1991,deletion,NOUN,O
1991,spanning,VERB,O
1991,the,DET,O
1991,nucleotides,NOUN,O
1991,631,NUM,O
1991,-,PUNCT,O
1991,635,NUM,O
1991,of,ADP,O
1991,the,DET,O
1991,emerin,NOUN,O
1991,gene,NOUN,O
1991,caused,VERB,O
1991,an,DET,O
1991,unusually,ADV,O
1991,severe,ADJ,O
1991,disease,NOUN,O
1991,phenotype,NOUN,O
1991,including,VERB,O
1991,loss,NOUN,B-DiseaseClass
1991,of,ADP,I-DiseaseClass
1991,ambulation,NOUN,L-DiseaseClass
1991,and,CCONJ,O
1991,severe,ADJ,O
1991,muscle,NOUN,B-DiseaseClass
1991,wasting,VERB,L-DiseaseClass
1991,in,ADP,O
1991,two,NUM,O
1991,affected,ADJ,O
1991,brothers,NOUN,O
1991,.,PUNCT,O
1992,The,DET,O
1992,same,ADJ,O
1992,mutation,NOUN,O
1992,has,AUX,O
1992,been,AUX,O
1992,reported,VERB,O
1992,previously,ADV,O
1992,in,ADP,O
1992,an,DET,O
1992,unrelated,ADJ,O
1992,family,NOUN,O
1992,showing,VERB,O
1992,a,DET,O
1992,significantly,ADV,O
1992,milder,NOUN,O
1992,phenotype,NOUN,O
1992,.,PUNCT,O
1993,The,DET,O
1993,interfamilial,ADJ,O
1993,heterogeneity,NOUN,O
1993,in,ADP,O
1993,distribution,NOUN,O
1993,and,CCONJ,O
1993,in,ADP,O
1993,severity,NOUN,O
1993,of,ADP,O
1993,the,DET,O
1993,features,NOUN,O
1993,in,ADP,O
1993,the,DET,O
1993,two,NUM,O
1993,families,NOUN,O
1993,point,VERB,O
1993,to,ADP,O
1993,environmental,ADJ,O
1993,or,CCONJ,O
1993,genetic,ADJ,O
1993,modification,NOUN,O
1993,as,ADP,O
1993,the,DET,O
1993,cause,NOUN,O
1993,of,ADP,O
1993,clinical,ADJ,O
1993,variability,NOUN,O
1993,in,ADP,O
1993,Emery,PROPN,O
1993,-,PUNCT,O
1993,Dreifuss,ADJ,O
1993,muscular,ADJ,O
1993,dystrophy,NOUN,O
1993,..,PUNCT,O
1994,Microdeletions,NOUN,O
1994,at,ADP,O
1994,chromosome,NOUN,O
1994,bands,NOUN,O
1994,1q32,NOUN,O
1994,-,PUNCT,O
1994,q41,NOUN,O
1994,as,ADP,O
1994,a,DET,O
1994,cause,NOUN,O
1994,of,ADP,O
1994,Van,PROPN,O
1994,der,NOUN,O
1994,Woude,PROPN,O
1994,syndrome,NOUN,O
1994,.,PUNCT,O
1995,Van,NOUN,O
1995,der,NOUN,O
1995,Woude,PROPN,O
1995,syndrome,NOUN,O
1995,(,PUNCT,O
1995,VWS,PROPN,O
1995,),PUNCT,O
1995,is,AUX,O
1995,an,DET,O
1995,autosomal,ADJ,B-DiseaseClass
1995,dominant,ADJ,I-DiseaseClass
1995,disorder,NOUN,L-DiseaseClass
1995,comprising,VERB,O
1995,cleft,NOUN,O
1995,lip,NOUN,O
1995,and/or,CCONJ,O
1995,cleft,NOUN,O
1995,palate,NOUN,O
1995,and,CCONJ,O
1995,lip,NOUN,O
1995,pits,NOUN,O
1995,.,PUNCT,O
1996,We,PRON,O
1996,reported,VERB,O
1996,previously,ADV,O
1996,a,DET,O
1996,family,NOUN,O
1996,whose,DET,O
1996,underlying,ADJ,O
1996,mutation,NOUN,O
1996,is,AUX,O
1996,a,DET,O
1996,500,NUM,O
1996,-,SYM,O
1996,800,NUM,O
1996,kb,PROPN,O
1996,deletion,NOUN,O
1996,localized,VERB,O
1996,to,PART,O
1996,chromosome,VERB,O
1996,bands,NOUN,O
1996,1q32,NOUN,O
1996,-,PUNCT,O
1996,q41,NOUN,O
1997,[,X,O
1997,Sander,VERB,O
1997,et,PROPN,O
1997,al,PROPN,O
1997,.,PROPN,O
1997,",",PUNCT,O
1997,1994,NUM,O
1997, ,SPACE,O
1997,Hum,PROPN,O
1997,Mol,PROPN,O
1997,Genet,PROPN,O
1997,3,NUM,O
1997, ,SPACE,O
1997,576,NUM,O
1997,-,SYM,O
1997,578,NUM,O
1997,],PUNCT,O
1997,.,PUNCT,O
1998,Along,ADP,O
1998,with,ADP,O
1998,cleft,ADJ,O
1998,lip,NOUN,O
1998,/,SYM,O
1998,palate,NOUN,O
1998,and,CCONJ,O
1998,lip,NOUN,O
1998,pits,NOUN,O
1998,",",PUNCT,O
1998,affected,VERB,O
1998,relatives,NOUN,O
1998,exhibit,VERB,O
1998,developmental,ADJ,B-DiseaseClass
1998,delays,NOUN,L-DiseaseClass
1998,",",PUNCT,O
1998,suggesting,VERB,O
1998,that,SCONJ,O
1998,the,DET,O
1998,function,NOUN,O
1998,of,ADP,O
1998,a,DET,O
1998,gene,NOUN,O
1998,nearby,ADV,O
1998,may,AUX,O
1998,also,ADV,O
1998,be,AUX,O
1998,disrupted,VERB,O
1998,.,PUNCT,O
1999,To,PART,O
1999,further,ADV,O
1999,localize,VERB,O
1999,the,DET,O
1999,VWS,PROPN,O
1999,gene,NOUN,O
1999,we,PRON,O
1999,searched,VERB,O
1999,for,ADP,O
1999,other,ADJ,O
1999,deletions,NOUN,O
1999,that,PRON,O
1999,cause,VERB,O
1999,VWS,PROPN,O
1999,.,PUNCT,O
2000,An,DET,O
2000,allele,NOUN,O
2000,loss,NOUN,O
2000,assay,VERB,O
2000,was,AUX,O
2000,performed,VERB,O
2000,using,VERB,O
2000,a,DET,O
2000,novel,ADJ,O
2000,highly,ADV,O
2000,polymorphic,ADJ,O
2000,marker,NOUN,O
2000,",",PUNCT,O
2000,D1S3753,PROPN,O
2000,.,PUNCT,O
2001,From,ADP,O
2001,a,DET,O
2001,panel,NOUN,O
2001,of,ADP,O
2001,37,NUM,O
2001,unrelated,ADJ,O
2001,individuals,NOUN,O
2001,",",PUNCT,O
2001,we,PRON,O
2001,detected,VERB,O
2001,an,DET,O
2001,allele,NOUN,O
2001,loss,NOUN,O
2001,in,ADP,O
2001,one,NUM,O
2001,family,NOUN,O
2001,",",PUNCT,O
2001,indicating,VERB,O
2001,the,DET,O
2001,presence,NOUN,O
2001,of,ADP,O
2001,a,DET,O
2001,deletion,NOUN,O
2001,.,PUNCT,O
2002,In,ADP,O
2002,this,DET,O
2002,family,NOUN,O
2002,",",PUNCT,O
2002,the,DET,O
2002,phenotype,NOUN,O
2002,in,ADP,O
2002,three,NUM,O
2002,generations,NOUN,O
2002,of,ADP,O
2002,affected,ADJ,O
2002,individuals,NOUN,O
2002,was,AUX,O
2002,confined,VERB,O
2002,to,ADP,O
2002,the,DET,O
2002,cardinal,ADJ,O
2002,signs,NOUN,O
2002,of,ADP,O
2002,VWS,PROPN,O
2002,.,PUNCT,O
2003,Surprisingly,ADV,O
2003,",",PUNCT,O
2003,mapping,NOUN,O
2003,of,ADP,O
2003,the,DET,O
2003,new,ADJ,O
2003,deletion,NOUN,O
2003,showed,VERB,O
2003,that,SCONJ,O
2003,it,PRON,O
2003,extended,VERB,O
2003,0,NUM,O
2003,.,PUNCT,O
2004,2,NUM,O
2004,-,SYM,O
2004,1,NUM,O
2004,Mb,PROPN,O
2004,beyond,ADP,O
2004,the,DET,O
2004,proximal,ADJ,O
2004,breakpoint,NOUN,O
2004,for,ADP,O
2004,the,DET,O
2004,deletion,NOUN,O
2004,described,VERB,O
2004,previously,ADV,O
2004,.,PUNCT,O
2005,No,DET,O
2005,deletions,NOUN,O
2005,were,AUX,O
2005,detected,VERB,O
2005,in,ADP,O
2005,seven,NUM,O
2005,cases,NOUN,O
2005,of,ADP,O
2005,popliteal,NOUN,O
2005,pterygia,PROPN,O
2005,syndrome,PROPN,O
2005,",",PUNCT,O
2005,76,NUM,O
2005,cases,NOUN,O
2005,of,ADP,O
2005,mixed,ADJ,O
2005,syndromic,ADJ,O
2005,forms,NOUN,O
2005,of,ADP,O
2005,cleft,NOUN,O
2005,lip,NOUN,O
2005,and,CCONJ,O
2005,palate,NOUN,O
2005,",",PUNCT,O
2005,and,CCONJ,O
2005,178,NUM,O
2005,cases,NOUN,O
2005,of,ADP,O
2005,nonsyndromic,ADJ,O
2005,cleft,NOUN,O
2005,lip,NOUN,O
2005,and,CCONJ,O
2005,palate,NOUN,O
2005,.,PUNCT,O
2006,Mucopolysaccharidosis,NOUN,O
2006,type,NOUN,O
2006,IVA,PROPN,O
2006,:,PUNCT,O
2006,common,ADJ,O
2006,double,ADJ,O
2006,deletion,NOUN,O
2006,in,ADP,O
2006,the,DET,O
2006,N,PROPN,O
2006,-,PUNCT,O
2006,acetylgalactosamine-6,ADJ,O
2006,-,PUNCT,O
2006,sulfatase,NOUN,O
2006,gene,NOUN,O
2006,(,PUNCT,O
2006,GALNS,PROPN,O
2006,),PUNCT,O
2006,.,PUNCT,O
2007,Mucopolysaccharidosis,NOUN,O
2007,IVA,PROPN,O
2007,(,PUNCT,O
2007,MPS,PROPN,O
2007,IVA,PROPN,O
2007,),PUNCT,O
2007,is,AUX,O
2007,an,DET,O
2007,autosomal,ADJ,B-DiseaseClass
2007,recessive,ADJ,I-DiseaseClass
2007,disorder,NOUN,L-DiseaseClass
2007,caused,VERB,O
2007,by,ADP,O
2007,a,DET,O
2007,deficiency,NOUN,O
2007,in,ADP,O
2007,N,PROPN,O
2007,-,PUNCT,O
2007,acetylgalactosamine-6,PROPN,O
2007,-,PUNCT,O
2007,sulfatase,NOUN,O
2007,(,PUNCT,O
2007,GALNS,PROPN,O
2007,),PUNCT,O
2007,.,PUNCT,O
2008,We,PRON,O
2008,found,VERB,O
2008,two,NUM,O
2008,separate,ADJ,O
2008,deletions,NOUN,O
2008,of,ADP,O
2008,nearly,ADV,O
2008,8,NUM,O
2008,.,PUNCT,O
2008,0,NUM,O
2008,and,CCONJ,O
2008,6,NUM,O
2008,.,SYM,O
2008,0,NUM,O
2008,kb,PROPN,O
2008,in,ADP,O
2008,the,DET,O
2008,GALNS,PROPN,O
2008,gene,NOUN,O
2008,",",PUNCT,O
2008,including,VERB,O
2008,some,DET,O
2008,exons,NOUN,O
2008,.,PUNCT,O
2009,There,PRON,O
2009,are,VERB,O
2009,Alu,ADJ,O
2009,repetitive,ADJ,O
2009,elements,NOUN,O
2009,near,ADP,O
2009,the,DET,O
2009,breakpoints,NOUN,O
2009,of,ADP,O
2009,the,DET,O
2009,8,NUM,O
2009,.,PUNCT,O
2010,0,NUM,O
2010,-,PUNCT,O
2010,kb,PROPN,O
2010,deletion,NOUN,O
